customer_id,customer_city,occupation,income_bucket,joining_date,customer_tenure_months,primary_card_type,preferred_rewards_category,avg_monthly_spend,spend_segment
CUST0014297,Pune,Salaried,3L-7L,2019-10-15,82.0,Consumer,Fuel,6815.153333333333,Medium
CUST0014298,Mumbai,Self-employed,<3L,2021-12-26,55.0,Corporate,Shopping,1031.3133333333333,Low
CUST0014299,Delhi,Business Owner,15L-30L,2020-07-18,73.0,Corporate,Travel,21734.280000000002,High
CUST0014300,Hyderabad,Government Employee,15L-30L,2021-06-27,61.0,Consumer,Travel,49072.77333333334,High
CUST0014301,Nagpur,Business Owner,<3L,2021-12-29,55.0,Commercial,Travel,1647.6133333333335,Low
CUST0014302,Chennai,Salaried,30L+,2020-06-29,73.0,Commercial,Shopping,101359.5,Very High
CUST0014303,Kolkata,Business Owner,3L-7L,2018-09-01,95.0,Consumer,General/cashback,4226.994,Low
CUST0014304,Bengaluru,Business Owner,7L-15L,2018-10-08,94.0,Corporate,General/cashback,21626.43666666667,High
CUST0014305,Coimbatore,Salaried,3L-7L,2024-04-23,27.0,Corporate,General/cashback,19882.9,Medium
CUST0014306,Patna,Business Owner,3L-7L,2022-09-30,46.0,Commercial,Travel,4345.829999999999,Low
CUST0014307,Pune,Self-employed,15L-30L,2019-07-04,85.0,Commercial,Health,22158.268571428573,High
CUST0014308,Kolkata,Salaried,3L-7L,2019-12-31,79.0,Consumer,Travel,14017.244,Medium
CUST0014309,Mysuru,Salaried,15L-30L,2020-01-28,78.0,Consumer,General/cashback,58274.975,High
CUST0014310,Bengaluru,Freelancer,3L-7L,2020-10-12,70.0,Consumer,Shopping,7409.0425000000005,Medium
CUST0014311,Bhopal,Salaried,30L+,2021-11-19,57.0,Consumer,Shopping,86939.755,Very High
CUST0014312,Jaipur,Salaried,<3L,2020-08-30,71.0,Consumer,Dining,8516.914999999999,Medium
CUST0014313,Visakhapatnam,Freelancer,3L-7L,2019-07-10,85.0,Consumer,Health,17481.981999999996,Medium
CUST0014314,Chennai,Salaried,3L-7L,2023-11-12,33.0,Consumer,Dining,6523.045000000001,Medium
CUST0014315,Chennai,Salaried,7L-15L,2024-05-08,27.0,Commercial,Health,24804.65285714285,High
CUST0014316,Chennai,Student,7L-15L,2019-11-26,80.0,Consumer,Health,23703.44,High
CUST0014317,Mumbai,Business Owner,15L-30L,2024-01-17,31.0,Consumer,Dining,29259.742857142854,High
CUST0014318,Bengaluru,Salaried,15L-30L,2021-12-27,55.0,Consumer,Shopping,26550.16,High
CUST0014319,Madurai,Salaried,3L-7L,2023-09-10,35.0,Consumer,General/cashback,2208.264,Low
CUST0014320,Hyderabad,Salaried,7L-15L,2022-06-21,50.0,Consumer,Shopping,13427.864999999998,Medium
CUST0014321,Mumbai,Freelancer,7L-15L,2023-04-27,39.0,Consumer,Fuel,15866.378333333334,Medium
CUST0014322,Hyderabad,Salaried,15L-30L,2021-11-10,57.0,Consumer,General/cashback,13690.466666666667,Medium
CUST0014323,Pune,Salaried,30L+,2024-05-04,27.0,Consumer,Health,59810.14624999999,High
CUST0014324,Jaipur,Retired,3L-7L,2019-04-06,88.0,Commercial,Dining,11479.92,Medium
CUST0014325,Mumbai,Business Owner,7L-15L,2020-03-31,76.0,Consumer,Travel,2296.21,Low
CUST0014326,Bhopal,Government Employee,3L-7L,2020-07-22,72.0,Consumer,Shopping,2935.4575,Low
CUST0014327,Coimbatore,Business Owner,3L-7L,2019-10-27,81.0,Commercial,General/cashback,7629.508,Medium
CUST0014328,Hyderabad,Retired,7L-15L,2024-05-12,27.0,Consumer,General/cashback,18442.825,Medium
CUST0014329,Chandigarh,Salaried,<3L,2021-03-18,65.0,Consumer,Health,6378.032,Medium
CUST0014330,Pune,Government Employee,15L-30L,2023-01-12,43.0,Consumer,Travel,22095.101999999995,High
CUST0014331,Pune,Salaried,7L-15L,2019-04-29,87.0,Consumer,Dining,23131.678333333333,High
CUST0014332,Ranchi,Salaried,<3L,2020-04-23,75.0,Consumer,Shopping,1609.6619999999998,Low
CUST0014333,Agra,Government Employee,<3L,2023-12-15,32.0,Consumer,Shopping,2260.153333333333,Low
CUST0014334,Pune,Business Owner,7L-15L,2019-03-29,88.0,Corporate,Health,9654.288,Medium
CUST0014335,Kolkata,Salaried,15L-30L,2020-11-14,69.0,Consumer,Dining,35214.88,High
CUST0014336,Chennai,Salaried,30L+,2021-03-27,64.0,Corporate,Travel,78638.26500000001,Very High
CUST0014337,Ahmedabad,Business Owner,7L-15L,2023-08-27,35.0,Commercial,Travel,6557.445,Medium
CUST0014338,Nagpur,Self-employed,3L-7L,2020-11-30,68.0,Consumer,Fuel,13580.191666666666,Medium
CUST0014339,Delhi,Freelancer,15L-30L,2022-03-10,53.0,Consumer,Travel,27361.675,High
CUST0014340,Patna,Retired,7L-15L,2022-10-03,46.0,Consumer,Travel,10065.2,Medium
CUST0014341,Indore,Freelancer,7L-15L,2023-02-24,41.0,Consumer,Health,20644.362,High
CUST0014342,Delhi,Salaried,7L-15L,2023-08-04,36.0,Consumer,Dining,12379.741428571431,Medium
CUST0014343,Visakhapatnam,Business Owner,7L-15L,2019-06-28,85.0,Corporate,Dining,15248.887142857142,Medium
CUST0014344,Indore,Business Owner,<3L,2021-10-30,57.0,Commercial,Dining,7222.235,Medium
CUST0014345,Chennai,Government Employee,7L-15L,2022-11-04,45.0,Consumer,Shopping,17415.591999999997,Medium
CUST0014346,Ahmedabad,Salaried,15L-30L,2021-03-27,64.0,Corporate,Travel,34396.756666666675,High
CUST0014347,Visakhapatnam,Freelancer,<3L,2022-06-12,50.0,Commercial,Dining,7306.447999999999,Medium
CUST0014348,Dehradun,Business Owner,3L-7L,2021-01-29,66.0,Commercial,Shopping,7807.410000000001,Medium
CUST0014349,Hyderabad,Self-employed,3L-7L,2024-03-20,29.0,Consumer,Travel,13084.073999999999,Medium
CUST0014350,Kochi,Salaried,3L-7L,2023-04-18,40.0,Consumer,General/cashback,13444.5,Medium
CUST0014351,Visakhapatnam,Salaried,15L-30L,2020-07-17,73.0,Consumer,Fuel,25673.688333333335,High
CUST0014352,Madurai,Government Employee,<3L,2023-12-18,32.0,Consumer,Fuel,4090.22,Low
CUST0014353,Mumbai,Salaried,7L-15L,2018-08-24,95.0,Commercial,General/cashback,16642.647999999997,Medium
CUST0014354,Ahmedabad,Salaried,15L-30L,2022-06-07,50.0,Consumer,Travel,33440.63999999999,High
CUST0014355,Visakhapatnam,Self-employed,<3L,2021-01-10,67.0,Consumer,Fuel,16188.795,Medium
CUST0014356,Mumbai,Salaried,3L-7L,2019-09-02,83.0,Consumer,Fuel,3515.968,Low
CUST0014357,Kolkata,Business Owner,7L-15L,2021-07-20,61.0,Commercial,Travel,25537.265,High
CUST0014358,Lucknow,Salaried,3L-7L,2022-10-21,46.0,Consumer,General/cashback,10494.556,Medium
CUST0014359,Ahmedabad,Self-employed,3L-7L,2019-04-30,87.0,Consumer,Travel,4199.206666666666,Low
CUST0014360,Indore,Salaried,7L-15L,2020-05-17,75.0,Commercial,General/cashback,17682.806666666667,Medium
CUST0014361,Mumbai,Self-employed,3L-7L,2020-03-10,77.0,Consumer,Fuel,9518.991999999998,Medium
CUST0014362,Bhopal,Business Owner,7L-15L,2022-11-19,45.0,Corporate,Travel,10947.154,Medium
CUST0014363,Hyderabad,Government Employee,30L+,2023-11-29,32.0,Corporate,Shopping,85300.50833333335,Very High
CUST0014364,Coimbatore,Salaried,3L-7L,2023-01-11,43.0,Consumer,General/cashback,1244.8500000000001,Low
CUST0014365,Pune,Salaried,3L-7L,2020-01-29,78.0,Consumer,Shopping,11895.210000000001,Medium
CUST0014366,Mumbai,Retired,<3L,2023-03-03,41.0,Consumer,General/cashback,7750.2075,Medium
CUST0014367,Dehradun,Salaried,<3L,2019-10-19,82.0,Consumer,General/cashback,14811.08,Medium
CUST0014368,Bhopal,Self-employed,3L-7L,2021-11-19,57.0,Consumer,General/cashback,16410.208333333332,Medium
CUST0014369,Chennai,Retired,7L-15L,2022-08-11,48.0,Commercial,Dining,25979.80833333333,High
CUST0014370,Hyderabad,Salaried,3L-7L,2022-10-30,45.0,Commercial,General/cashback,2225.762,Low
CUST0014371,Jaipur,Salaried,3L-7L,2024-01-08,31.0,Commercial,General/cashback,2656.4,Low
CUST0014372,Madurai,Retired,<3L,2022-04-11,52.0,Consumer,Travel,7042.875,Medium
CUST0014373,Coimbatore,Freelancer,15L-30L,2018-11-17,93.0,Commercial,Travel,36036.87571428572,High
CUST0014374,Bhubaneswar,Salaried,3L-7L,2021-01-03,67.0,Consumer,General/cashback,20604.370000000003,High
CUST0014375,Chennai,Freelancer,15L-30L,2019-10-21,82.0,Commercial,Travel,77370.42166666668,Very High
CUST0014376,Nagpur,Business Owner,7L-15L,2019-07-02,85.0,Commercial,General/cashback,5657.621666666667,Medium
CUST0014377,Pune,Student,7L-15L,2020-04-08,76.0,Corporate,Fuel,17617.8975,Medium
CUST0014378,Delhi,Salaried,15L-30L,2019-11-21,81.0,Consumer,Health,32884.661666666674,High
CUST0014379,Ranchi,Salaried,<3L,2021-11-10,57.0,Consumer,Dining,13617.904999999999,Medium
CUST0014380,Bengaluru,Freelancer,15L-30L,2021-10-31,57.0,Consumer,Dining,31554.86833333333,High
CUST0014381,Bhubaneswar,Student,3L-7L,2021-12-08,56.0,Consumer,General/cashback,7285.95,Medium
CUST0014382,Delhi,Business Owner,7L-15L,2022-08-18,48.0,Consumer,Travel,18066.051666666666,Medium
CUST0014383,Hyderabad,Salaried,7L-15L,2024-02-25,29.0,Consumer,Travel,17278.02,Medium
CUST0014384,Patna,Student,3L-7L,2020-07-14,73.0,Commercial,General/cashback,16238.856666666667,Medium
CUST0014385,Kochi,Self-employed,7L-15L,2020-08-01,72.0,Consumer,General/cashback,37161.74,High
CUST0014386,Bengaluru,Self-employed,3L-7L,2021-11-09,57.0,Consumer,Fuel,6532.352,Medium
CUST0014387,Lucknow,Salaried,7L-15L,2020-06-26,73.0,Commercial,Shopping,11641.33,Medium
CUST0014388,Bengaluru,Government Employee,3L-7L,2019-12-10,80.0,Consumer,Fuel,14992.834285714285,Medium
CUST0014389,Visakhapatnam,Self-employed,3L-7L,2019-01-20,91.0,Commercial,General/cashback,6167.17,Medium
CUST0014390,Mumbai,Student,3L-7L,2019-05-03,87.0,Consumer,General/cashback,17254.447500000002,Medium
CUST0014391,Ahmedabad,Self-employed,7L-15L,2022-05-25,50.0,Consumer,General/cashback,5729.92,Medium
CUST0014392,Mumbai,Salaried,15L-30L,2022-09-21,47.0,Consumer,Travel,34584.08166666667,High
CUST0014393,Nagpur,Freelancer,15L-30L,2021-08-09,60.0,Commercial,Travel,59778.60666666667,High
CUST0014394,Ranchi,Salaried,3L-7L,2022-02-21,54.0,Consumer,Fuel,5735.631666666665,Medium
CUST0014395,Coimbatore,Salaried,7L-15L,2020-06-08,74.0,Consumer,Fuel,7023.006666666667,Medium
CUST0014396,Pune,Retired,30L+,2024-03-31,28.0,Corporate,Travel,93499.22833333333,Very High
CUST0014397,Hyderabad,Student,3L-7L,2022-11-01,45.0,Consumer,Fuel,23453.884,High
CUST0014398,Delhi,Freelancer,15L-30L,2021-11-17,57.0,Consumer,Travel,28803.318333333333,High
CUST0014399,Visakhapatnam,Salaried,3L-7L,2023-11-05,33.0,Consumer,General/cashback,1940.8999999999999,Low
CUST0014400,Pune,Freelancer,7L-15L,2021-10-29,57.0,Consumer,Travel,13756.346000000001,Medium
CUST0014401,Surat,Business Owner,30L+,2023-07-02,37.0,Corporate,Travel,135482.59,Very High
CUST0014402,Pune,Self-employed,3L-7L,2018-12-30,91.0,Consumer,Dining,3409.685,Low
CUST0014403,Madurai,Self-employed,15L-30L,2023-10-26,33.0,Corporate,General/cashback,11816.731666666667,Medium
CUST0014404,Ahmedabad,Self-employed,15L-30L,2022-01-07,55.0,Consumer,General/cashback,28797.75142857143,High
CUST0014405,Jaipur,Salaried,15L-30L,2022-11-19,45.0,Commercial,Travel,37444.026666666665,High
CUST0014406,Patna,Business Owner,3L-7L,2021-11-25,56.0,Corporate,General/cashback,8455.385,Medium
CUST0014407,Dehradun,Salaried,3L-7L,2020-02-06,78.0,Commercial,Health,2752.85,Low
CUST0014408,Lucknow,Government Employee,3L-7L,2022-06-22,49.0,Commercial,Fuel,10181.422500000002,Medium
CUST0014409,Bhopal,Government Employee,3L-7L,2020-02-13,78.0,Consumer,Fuel,2108.686666666667,Low
CUST0014410,Surat,Self-employed,15L-30L,2023-10-22,33.0,Consumer,Health,24370.561666666665,High
CUST0014411,Kolkata,Retired,7L-15L,2018-08-09,96.0,Consumer,Dining,24894.481428571427,High
CUST0014412,Mumbai,Freelancer,7L-15L,2020-11-06,69.0,Consumer,Dining,10163.672857142858,Medium
CUST0014413,Indore,Government Employee,30L+,2019-01-03,91.0,Commercial,Health,119138.78333333333,Very High
CUST0014414,Nagpur,Government Employee,3L-7L,2023-03-03,41.0,Consumer,Health,5485.866666666666,Medium
CUST0014415,Delhi,Salaried,15L-30L,2020-04-29,75.0,Commercial,Shopping,24173.03857142857,High
CUST0014416,Hyderabad,Government Employee,7L-15L,2021-05-04,63.0,Consumer,General/cashback,7543.845714285714,Medium
CUST0014417,Indore,Salaried,<3L,2022-10-02,46.0,Consumer,Travel,13376.705000000002,Medium
CUST0014418,Bengaluru,Student,7L-15L,2019-11-15,81.0,Commercial,Dining,9823.606,Medium
CUST0014419,Nagpur,Business Owner,7L-15L,2021-06-23,61.0,Consumer,Travel,26311.11833333333,High
CUST0014420,Indore,Business Owner,15L-30L,2020-01-30,78.0,Commercial,Travel,69156.10833333332,Very High
CUST0014421,Chennai,Salaried,<3L,2024-04-21,28.0,Commercial,General/cashback,10898.054,Medium
CUST0014422,Hyderabad,Salaried,<3L,2023-10-09,34.0,Consumer,Shopping,9867.026666666667,Medium
CUST0014423,Pune,Salaried,15L-30L,2019-09-19,83.0,Commercial,Fuel,46522.15666666667,High
CUST0014424,Pune,Salaried,7L-15L,2021-12-05,56.0,Consumer,Health,3030.516,Low
CUST0014425,Surat,Self-employed,7L-15L,2023-04-04,40.0,Consumer,Shopping,8519.685999999998,Medium
CUST0014426,Indore,Salaried,3L-7L,2019-09-09,83.0,Consumer,Fuel,7699.625,Medium
CUST0014427,Visakhapatnam,Retired,15L-30L,2023-07-06,37.0,Corporate,Shopping,21526.092857142856,High
CUST0014428,Mumbai,Government Employee,30L+,2024-05-17,27.0,Commercial,Travel,83088.84833333333,Very High
CUST0014429,Indore,Self-employed,7L-15L,2021-02-23,65.0,Corporate,Shopping,8552.0,Medium
CUST0014430,Chennai,Government Employee,3L-7L,2023-07-19,37.0,Consumer,Dining,13649.821666666669,Medium
CUST0014431,Coimbatore,Business Owner,30L+,2020-03-27,76.0,Commercial,Fuel,82788.41333333333,Very High
CUST0014432,Delhi,Retired,30L+,2021-12-13,56.0,Corporate,Dining,106158.10166666667,Very High
CUST0014433,Kolkata,Freelancer,7L-15L,2019-01-14,91.0,Consumer,Dining,24506.283333333336,High
CUST0014434,Jaipur,Freelancer,7L-15L,2021-06-04,62.0,Consumer,Shopping,4748.37,Low
CUST0014435,Chennai,Salaried,7L-15L,2023-03-29,40.0,Consumer,Dining,14386.566,Medium
CUST0014436,Dehradun,Government Employee,<3L,2021-04-30,63.0,Consumer,General/cashback,339.72,Low
CUST0014437,Delhi,Freelancer,15L-30L,2020-07-31,72.0,Consumer,Shopping,53674.78000000001,High
CUST0014438,Delhi,Salaried,15L-30L,2019-02-24,89.0,Consumer,Health,65157.861666666664,Very High
CUST0014439,Kochi,Salaried,7L-15L,2023-09-03,35.0,Consumer,Dining,8655.876,Medium
CUST0014440,Ahmedabad,Government Employee,15L-30L,2019-12-27,79.0,Consumer,Fuel,32713.65,High
CUST0014441,Hyderabad,Student,7L-15L,2020-11-11,69.0,Consumer,Health,15860.30666666667,Medium
CUST0014442,Chennai,Business Owner,15L-30L,2018-10-17,94.0,Consumer,General/cashback,37321.17833333332,High
CUST0014443,Bengaluru,Salaried,3L-7L,2020-12-19,68.0,Consumer,Dining,13231.330000000002,Medium
CUST0014444,Visakhapatnam,Self-employed,30L+,2018-09-16,95.0,Consumer,Fuel,113242.67833333333,Very High
CUST0014445,Lucknow,Salaried,3L-7L,2021-02-01,66.0,Commercial,Dining,4666.411999999999,Low
CUST0014446,Hyderabad,Government Employee,3L-7L,2024-02-13,30.0,Consumer,Shopping,10257.914,Medium
CUST0014447,Pune,Salaried,15L-30L,2023-09-23,34.0,Consumer,Health,29172.528333333335,High
CUST0014448,Varanasi,Salaried,<3L,2023-10-29,33.0,Consumer,General/cashback,11700.206666666667,Medium
CUST0014449,Agra,Business Owner,<3L,2021-04-10,64.0,Consumer,General/cashback,4854.582,Low
CUST0014450,Mumbai,Business Owner,15L-30L,2019-08-27,83.0,Commercial,Travel,32329.75833333333,High
CUST0014451,Kochi,Retired,3L-7L,2021-01-23,66.0,Consumer,Travel,4308.106000000001,Low
CUST0014452,Bengaluru,Self-employed,15L-30L,2018-11-21,93.0,Consumer,Dining,18082.091666666667,Medium
CUST0014453,Bengaluru,Salaried,3L-7L,2021-06-14,62.0,Corporate,Health,13846.964999999998,Medium
CUST0014454,Visakhapatnam,Salaried,3L-7L,2020-05-19,75.0,Corporate,General/cashback,15359.08,Medium
CUST0014455,Agra,Business Owner,3L-7L,2023-03-26,40.0,Corporate,Dining,5105.5275,Medium
CUST0014456,Delhi,Salaried,7L-15L,2024-05-12,27.0,Consumer,Fuel,12520.043333333333,Medium
CUST0014457,Visakhapatnam,Business Owner,3L-7L,2020-03-05,77.0,Commercial,General/cashback,6816.222,Medium
CUST0014458,Indore,Self-employed,3L-7L,2023-11-09,33.0,Consumer,Fuel,9992.0775,Medium
CUST0014459,Chandigarh,Self-employed,3L-7L,2018-10-01,94.0,Commercial,General/cashback,4173.258,Low
CUST0014460,Bhopal,Salaried,<3L,2018-09-14,95.0,Consumer,General/cashback,16180.95,Medium
CUST0014461,Ahmedabad,Retired,7L-15L,2023-02-21,42.0,Consumer,General/cashback,1100.0857142857144,Low
CUST0014462,Bhubaneswar,Freelancer,3L-7L,2023-11-21,33.0,Consumer,Shopping,2114.772,Low
CUST0014463,Bengaluru,Self-employed,7L-15L,2019-02-28,89.0,Consumer,Travel,8850.908571428572,Medium
CUST0014464,Ahmedabad,Self-employed,3L-7L,2019-02-03,90.0,Consumer,Travel,12609.995,Medium
CUST0014465,Chennai,Salaried,30L+,2021-03-26,64.0,Commercial,General/cashback,80966.85428571429,Very High
CUST0014466,Coimbatore,Self-employed,3L-7L,2022-03-17,53.0,Consumer,Dining,6322.884,Medium
CUST0014467,Delhi,Government Employee,30L+,2021-09-30,58.0,Consumer,Shopping,128433.16333333333,Very High
CUST0014468,Kolkata,Self-employed,3L-7L,2018-12-01,92.0,Consumer,Fuel,7046.6033333333335,Medium
CUST0014469,Chandigarh,Salaried,30L+,2021-02-26,65.0,Consumer,General/cashback,55474.19666666668,High
CUST0014470,Chennai,Retired,7L-15L,2023-04-01,40.0,Commercial,Health,1825.048,Low
CUST0014471,Hyderabad,Business Owner,7L-15L,2020-05-12,75.0,Commercial,Dining,35416.956,High
CUST0014472,Hyderabad,Salaried,7L-15L,2018-09-01,95.0,Commercial,Fuel,17917.93666666667,Medium
CUST0014473,Indore,Salaried,30L+,2024-01-30,30.0,Commercial,Shopping,89207.44333333331,Very High
CUST0014474,Chennai,Salaried,7L-15L,2021-05-03,63.0,Commercial,Fuel,5753.701666666667,Medium
CUST0014475,Pune,Business Owner,15L-30L,2021-03-31,64.0,Corporate,Dining,31473.54142857143,High
CUST0014476,Jaipur,Retired,<3L,2019-11-17,81.0,Corporate,Fuel,934.0133333333334,Low
CUST0014477,Ranchi,Salaried,3L-7L,2021-02-13,66.0,Consumer,Travel,12482.387499999999,Medium
CUST0014478,Bhopal,Salaried,7L-15L,2023-03-05,41.0,Corporate,General/cashback,26143.112,High
CUST0014479,Bengaluru,Salaried,7L-15L,2020-10-23,69.0,Consumer,Health,10137.981666666667,Medium
CUST0014480,Visakhapatnam,Self-employed,3L-7L,2023-08-19,36.0,Consumer,General/cashback,8581.624,Medium
CUST0014481,Coimbatore,Government Employee,15L-30L,2021-04-12,64.0,Commercial,Shopping,12020.016666666665,Medium
CUST0014482,Chandigarh,Salaried,7L-15L,2023-01-15,43.0,Consumer,Travel,13242.263333333334,Medium
CUST0014483,Ahmedabad,Retired,3L-7L,2018-07-07,97.0,Consumer,General/cashback,7851.843333333333,Medium
CUST0014484,Mumbai,Salaried,7L-15L,2019-12-31,79.0,Consumer,Travel,7419.384285714285,Medium
CUST0014485,Indore,Freelancer,7L-15L,2020-01-02,79.0,Corporate,Dining,18751.007999999998,Medium
CUST0014486,Ahmedabad,Business Owner,3L-7L,2024-05-31,26.0,Corporate,Dining,5515.1525,Medium
CUST0014487,Chennai,Self-employed,15L-30L,2021-11-18,57.0,Consumer,Dining,18835.021666666667,Medium
CUST0014488,Mumbai,Government Employee,3L-7L,2020-05-04,75.0,Consumer,Shopping,4220.764999999999,Low
CUST0014489,Hyderabad,Business Owner,30L+,2021-07-14,61.0,Corporate,Shopping,131381.295,Very High
CUST0014490,Surat,Government Employee,7L-15L,2023-10-24,33.0,Consumer,General/cashback,10444.121666666668,Medium
CUST0014491,Delhi,Business Owner,7L-15L,2021-04-24,63.0,Corporate,Travel,12390.218333333332,Medium
CUST0014492,Kochi,Freelancer,15L-30L,2020-07-01,73.0,Commercial,Travel,21775.23857142857,High
CUST0014493,Coimbatore,Salaried,15L-30L,2020-02-22,77.0,Consumer,Travel,23593.58285714286,High
CUST0014494,Chennai,Business Owner,3L-7L,2022-08-19,48.0,Corporate,General/cashback,4292.163333333333,Low
CUST0014495,Delhi,Government Employee,7L-15L,2020-12-25,67.0,Consumer,General/cashback,13522.391666666668,Medium
CUST0014496,Delhi,Business Owner,7L-15L,2019-02-03,90.0,Corporate,Travel,27317.308,High
CUST0014497,Pune,Government Employee,7L-15L,2018-10-09,94.0,Consumer,Fuel,19529.528333333332,Medium
CUST0014498,Chennai,Student,3L-7L,2022-07-24,48.0,Consumer,Dining,5339.453333333334,Medium
CUST0014499,Surat,Salaried,3L-7L,2020-05-22,74.0,Consumer,Shopping,6309.673333333332,Medium
CUST0014500,Visakhapatnam,Business Owner,3L-7L,2019-01-12,91.0,Corporate,Dining,11303.145,Medium
CUST0014501,Madurai,Government Employee,<3L,2023-12-19,32.0,Consumer,Fuel,2700.9440000000004,Low
CUST0014502,Bengaluru,Salaried,7L-15L,2021-01-22,66.0,Commercial,Health,12151.515000000001,Medium
CUST0014503,Nagpur,Salaried,<3L,2019-12-13,80.0,Consumer,Fuel,5883.166,Medium
CUST0014504,Kolkata,Salaried,7L-15L,2023-02-17,42.0,Consumer,Dining,9739.609999999999,Medium
CUST0014505,Kolkata,Government Employee,3L-7L,2022-09-01,47.0,Consumer,Fuel,10333.152000000002,Medium
CUST0014506,Chennai,Student,3L-7L,2019-05-21,87.0,Consumer,Shopping,4931.586666666667,Low
CUST0014507,Chennai,Retired,15L-30L,2023-06-02,38.0,Consumer,Shopping,20999.086666666666,High
CUST0014508,Nagpur,Self-employed,7L-15L,2022-08-23,47.0,Commercial,Health,25130.002,High
CUST0014509,Surat,Business Owner,15L-30L,2019-06-29,85.0,Corporate,Shopping,28521.20142857143,High
CUST0014510,Chennai,Salaried,30L+,2020-10-21,70.0,Corporate,Travel,97118.70833333333,Very High
CUST0014511,Delhi,Student,7L-15L,2020-08-10,72.0,Consumer,Fuel,12849.511666666667,Medium
CUST0014512,Lucknow,Retired,15L-30L,2021-03-14,65.0,Consumer,Health,43014.43,High
CUST0014513,Indore,Business Owner,3L-7L,2022-03-02,53.0,Commercial,Dining,13703.533999999996,Medium
CUST0014514,Jaipur,Salaried,7L-15L,2019-10-09,82.0,Consumer,General/cashback,7472.775,Medium
CUST0014515,Mumbai,Retired,7L-15L,2022-09-14,47.0,Consumer,General/cashback,21499.377999999997,High
CUST0014516,Hyderabad,Government Employee,15L-30L,2022-11-27,44.0,Consumer,Travel,35374.78833333333,High
CUST0014517,Chandigarh,Student,<3L,2021-09-22,58.0,Consumer,Shopping,3512.922,Low
CUST0014518,Indore,Self-employed,15L-30L,2023-09-05,35.0,Corporate,Health,64958.44142857143,Very High
CUST0014519,Mumbai,Salaried,7L-15L,2020-09-10,71.0,Commercial,General/cashback,11034.354000000001,Medium
CUST0014520,Kolkata,Salaried,15L-30L,2019-01-08,91.0,Commercial,Dining,29137.255,High
CUST0014521,Kolkata,Self-employed,30L+,2020-03-06,77.0,Commercial,Travel,83275.99833333332,Very High
CUST0014522,Kochi,Retired,15L-30L,2022-07-28,48.0,Corporate,Fuel,27138.035,High
CUST0014523,Delhi,Salaried,7L-15L,2023-11-03,33.0,Consumer,General/cashback,10271.550000000001,Medium
CUST0014524,Surat,Business Owner,3L-7L,2020-09-27,70.0,Corporate,Travel,2076.0775,Low
CUST0014525,Bhubaneswar,Retired,7L-15L,2021-04-15,64.0,Consumer,Travel,26722.288000000008,High
CUST0014526,Pune,Salaried,7L-15L,2019-04-08,88.0,Consumer,Shopping,11993.586,Medium
CUST0014527,Chennai,Self-employed,7L-15L,2021-07-19,61.0,Consumer,General/cashback,22308.2,High
CUST0014528,Mumbai,Government Employee,15L-30L,2023-12-10,32.0,Corporate,Dining,40187.055,High
CUST0014529,Mumbai,Self-employed,30L+,2019-02-01,90.0,Corporate,Shopping,95462.52714285713,Very High
CUST0014530,Ranchi,Self-employed,3L-7L,2022-09-10,47.0,Corporate,Shopping,12049.081666666665,Medium
CUST0014531,Mysuru,Freelancer,<3L,2019-11-11,81.0,Consumer,Health,14668.205,Medium
CUST0014532,Mumbai,Salaried,15L-30L,2023-12-04,32.0,Commercial,Travel,45644.83166666666,High
CUST0014533,Agra,Freelancer,3L-7L,2018-09-19,95.0,Consumer,Health,14852.882000000001,Medium
CUST0014534,Bengaluru,Retired,30L+,2018-12-20,92.0,Corporate,Health,71506.58333333334,Very High
CUST0014535,Jaipur,Salaried,7L-15L,2024-01-05,31.0,Commercial,Shopping,12737.938333333334,Medium
CUST0014536,Nagpur,Salaried,3L-7L,2018-11-09,93.0,Consumer,General/cashback,5924.8775,Medium
CUST0014537,Pune,Salaried,15L-30L,2019-09-20,83.0,Corporate,Shopping,34760.348,High
CUST0014538,Ahmedabad,Freelancer,15L-30L,2019-01-24,90.0,Consumer,Shopping,35272.53166666667,High
CUST0014539,Surat,Self-employed,3L-7L,2023-01-18,43.0,Corporate,Health,21117.926,High
CUST0014540,Bengaluru,Self-employed,<3L,2022-04-06,52.0,Commercial,Dining,10160.855000000001,Medium
CUST0014541,Madurai,Freelancer,3L-7L,2021-06-09,62.0,Consumer,Shopping,13032.385999999999,Medium
CUST0014542,Bengaluru,Self-employed,<3L,2021-08-01,60.0,Consumer,Dining,21177.36333333333,High
CUST0014543,Mumbai,Business Owner,30L+,2020-02-19,78.0,Corporate,General/cashback,95237.67,Very High
CUST0014544,Bhubaneswar,Government Employee,<3L,2019-01-06,91.0,Consumer,Travel,598.1533333333333,Low
CUST0014545,Kolkata,Self-employed,7L-15L,2019-04-05,88.0,Corporate,Shopping,15615.875999999998,Medium
CUST0014546,Pune,Government Employee,30L+,2019-03-09,89.0,Consumer,Travel,76961.21666666666,Very High
CUST0014547,Hyderabad,Self-employed,3L-7L,2022-06-27,49.0,Corporate,Travel,10567.5,Medium
CUST0014548,Mumbai,Self-employed,<3L,2024-05-08,27.0,Consumer,Shopping,14348.1225,Medium
CUST0014549,Hyderabad,Salaried,3L-7L,2023-05-17,39.0,Consumer,Fuel,2808.3650000000002,Low
CUST0014550,Pune,Freelancer,30L+,2023-05-12,39.0,Commercial,Travel,95521.11166666668,Very High
